alert_id,timestamp,priority,status,category,driver_id,driver_name,driver_initials,driver_company,alert_type,zone,sla_met,sla_target_hours,resolution_hours,assigned_team,operator_id,operator_name,operator_initials,operator_role
ALT006339,2026-05-24T09:25:02,medium,escalated,Taxi,DRV10839,Yousef Al Falasi,YF,Arabia Taxi,Tampered Meter,Dubai Marina,no,12,48.0,Field Response Team,OP024,Karim Al Tayer,KT,Junior Operator
ALT006697,2026-05-24T09:24:56,low,in_progress,Limousine & E-Hail,DRV12438,Omar Al Owais,OO,Careem,Failure to Yield,Mirdif,yes,24,2.6,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT006929,2026-05-24T09:24:53,medium,closed,Public Bus,DRV10858,Adel Al Suwaidi,AS,RTA Public Buses,Reckless Lane Change,Al Rashidiya,no,12,23.1,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT002233,2026-05-24T09:24:21,low,closed,Limousine & E-Hail,DRV12420,Fadi Al Tayer,FT,Hala Rides,Lane Discipline,Deira,yes,24,4.1,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT002559,2026-05-24T09:24:11,low,in_progress,Public Bus,DRV11407,Hamad Al Qassimi,HQ,RTA Public Buses,Unsafe Distance,Jebel Ali,yes,24,8.4,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT004432,2026-05-24T09:23:46,medium,in_progress,Taxi,DRV11438,Salim Al Suwaidi,SS,National Taxi,Excessive Idling,Business Bay,yes,12,7.9,Public Transit Unit,OP016,Mansour Al Zaabi,MZ,Junior Operator
ALT001039,2026-05-24T09:23:43,high,closed,Hourly Rental,DRV10876,Hassan Al Mansouri,HM,Careem,Unauthorized Pickup,JBR,no,4,6.9,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT000030,2026-05-24T09:23:34,low,closed,Taxi,DRV10738,Sultan Al Naqbi,SN,Dubai Taxi Corporation,Unauthorized Stop,Business Bay,yes,24,11.7,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT005382,2026-05-24T09:23:01,medium,in_progress,School Bus,DRV11913,Hassan Al Awadhi,HA,School Transport Services,Excessive Idling,JBR,yes,12,5.1,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT003209,2026-05-24T09:22:34,medium,fined,Taxi,DRV10346,Mansour Al Mazrouei,MM,Citi Taxi,Mobile Phone Usage,Silicon Oasis,no,12,16.3,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT000454,2026-05-24T09:21:53,low,in_progress,Limousine & E-Hail,DRV12297,Yousef Al Nuaimi,YN,Genie Limousine,Lane Discipline,Al Quoz,yes,24,10.6,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT000410,2026-05-24T09:21:46,medium,closed,Taxi,DRV12321,Saeed Al Shamsi,SS,Dubai Taxi Corporation,Route Deviation,Downtown Dubai,yes,12,11.0,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT006883,2026-05-24T09:21:46,medium,closed,Marine,DRV12071,Ayman Al Naqbi,AN,Dubai Marine Transport,Lane Discipline,Downtown Dubai,yes,12,4.8,Field Response Team,OP024,Karim Al Tayer,KT,Junior Operator
ALT003477,2026-05-24T09:20:34,low,new,Hourly Rental,DRV11044,Ahmed Al Falasi,AF,Hala Rides,Unsafe Distance,Deira,yes,24,2.9,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT001164,2026-05-24T09:20:24,low,closed,Taxi,DRV11565,Hamad Al Mansouri,HM,Metro Taxi,Lane Discipline,Business Bay,no,24,71.1,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT005684,2026-05-24T09:20:10,low,escalated,Marine,DRV11033,Ayman Al Hammadi,AH,Dubai Marine Transport,Red Light Violation,Al Barsha,yes,24,21.4,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT007750,2026-05-24T09:19:52,low,escalated,Public Bus,DRV10718,Mansour Al Hammadi,MH,RTA Public Buses,Red Light Violation,JBR,no,24,82.4,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT003086,2026-05-24T09:19:45,low,closed,Public Bus,DRV10304,Omar Al Mansouri,OM,Emirates Transport,Failure to Yield,Dubai Investment Park,no,24,26.5,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT000424,2026-05-24T09:18:40,low,in_progress,Marine,DRV10247,Ziad Al Awadhi,ZA,Dubai Marine Transport,Unsafe Distance,Downtown Dubai,yes,24,9.0,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT003051,2026-05-24T09:17:33,low,closed,School Bus,DRV10874,Rashid Al Falasi,RF,School Transport Services,Route Deviation,Al Quoz,no,24,50.7,Traffic Operations A,OP004,Mariam Khan,MK,Junior Operator
ALT000172,2026-05-24T09:17:13,low,closed,Taxi,DRV10931,Ahmed Al Mazrouei,AM,Metro Taxi,Speeding (>20 km/h over),Jumeirah,yes,24,4.6,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT004424,2026-05-24T09:17:07,low,closed,Taxi,DRV10178,Mansour Al Owais,MO,Arabia Taxi,Excessive Idling,Dubai Investment Park,yes,24,4.5,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT007531,2026-05-24T09:16:06,medium,closed,Taxi,DRV11849,Mansour Al Naqbi,MN,Metro Taxi,Lane Discipline,Deira,yes,12,6.6,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT003372,2026-05-24T09:15:56,medium,closed,Public Bus,DRV10224,Faisal Al Shamsi,FS,Emirates Transport,Speeding (>20 km/h over),Deira,yes,12,3.6,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT001267,2026-05-24T09:14:09,medium,closed,Taxi,DRV10384,Hassan Al Nuaimi,HN,Arabia Taxi,Reckless Lane Change,Al Barsha,yes,12,4.2,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT002004,2026-05-24T09:13:34,low,closed,Limousine & E-Hail,DRV12063,Ziad Al Suwaidi,ZS,Yango Premium,Failure to Yield,Dubai Sports City,yes,24,12.4,Field Response Team,OP024,Karim Al Tayer,KT,Junior Operator
ALT007370,2026-05-24T09:12:12,low,closed,Public Bus,DRV10992,Omar Al Shamsi,OS,RTA Public Buses,Mobile Phone Usage,Al Quoz,yes,24,15.0,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT005481,2026-05-24T09:11:41,high,closed,Taxi,DRV12379,Mansour Al Owais,MO,National Taxi,Failure to Yield,Business Bay,no,4,7.0,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT006816,2026-05-24T09:11:38,low,in_progress,Hourly Rental,DRV11641,Ahmed Al Tayer,AT,Al Naboodah Transport,Unauthorized Pickup,Dubai Investment Park,yes,24,8.6,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT007961,2026-05-24T09:11:14,high,fined,Limousine & E-Hail,DRV12284,Khalid Al Qassimi,KQ,Hala Rides,Excessive Idling,Al Rashidiya,no,4,24.5,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT005667,2026-05-24T09:10:57,low,closed,Taxi,DRV12379,Mansour Al Owais,MO,National Taxi,Mobile Phone Usage,Deira,yes,24,18.1,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT004284,2026-05-24T09:10:11,low,new,Limousine & E-Hail,DRV11669,Mahmoud Al Hammadi,MH,Uber Fleet,Failure to Yield,Downtown Dubai,yes,24,0.8,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT000354,2026-05-24T09:10:09,medium,new,Public Bus,DRV10364,Ahmed Al Marri,AM,Emirates Transport,Lane Discipline,Mirdif,yes,12,0.4,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT004600,2026-05-24T09:09:20,low,new,Taxi,DRV11499,Ziad Al Suwaidi,ZS,Dubai Taxi Corporation,Speeding (>20 km/h over),Deira,yes,24,3.3,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT006255,2026-05-24T09:09:08,low,fined,School Bus,DRV11955,Ziad Al Falasi,ZF,School Transport Services,Unauthorized Stop,Downtown Dubai,yes,24,19.1,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT004066,2026-05-24T09:07:41,high,closed,Taxi,DRV12336,Ibrahim Al Awadhi,IA,Arabia Taxi,Excessive Idling,Mirdif,yes,4,1.8,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT008168,2026-05-24T09:07:21,medium,fined,Public Bus,DRV12498,Mahmoud Al Tayer,MT,Emirates Transport,Unauthorized Pickup,Business Bay,no,12,21.1,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT005629,2026-05-24T09:07:20,medium,closed,Hourly Rental,DRV10344,Karim Al Suwaidi,KS,Hala Rides,Speeding (>20 km/h over),Dubai Sports City,no,12,16.1,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT001536,2026-05-24T09:06:55,low,new,Hourly Rental,DRV10370,Nasser Al Falasi,NF,Hala Rides,Route Deviation,Downtown Dubai,yes,24,1.6,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT001994,2026-05-24T09:06:32,medium,closed,Taxi,DRV11502,Ziad Al Mansouri,ZM,Dubai Taxi Corporation,Failure to Yield,Jumeirah,yes,12,5.9,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT002210,2026-05-24T09:05:58,medium,closed,Limousine & E-Hail,DRV10208,Walid Al Tayer,WT,Uber Fleet,Route Deviation,Downtown Dubai,yes,12,9.1,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT006441,2026-05-24T09:05:40,medium,closed,Hourly Rental,DRV12362,Karim Al Marri,KM,Hala Rides,Mobile Phone Usage,Deira,no,12,21.8,Public Transit Unit,OP016,Mansour Al Zaabi,MZ,Junior Operator
ALT001542,2026-05-24T09:04:59,low,closed,Limousine & E-Hail,DRV10936,Hamad Al Awadhi,HA,Genie Limousine,Mobile Phone Usage,Downtown Dubai,no,24,65.2,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT007984,2026-05-24T09:04:54,low,new,Hourly Rental,DRV11225,Bilal Al Suwaidi,BS,Al Naboodah Transport,Unsafe Distance,Jebel Ali,yes,24,3.0,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT000592,2026-05-24T09:04:35,low,closed,Taxi,DRV10939,Adel Al Marri,AM,National Taxi,Route Deviation,JBR,no,24,41.8,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT001484,2026-05-24T09:04:16,medium,new,Taxi,DRV10551,Sultan Al Awadhi,SA,National Taxi,Failure to Yield,Al Qusais,yes,12,3.6,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT003875,2026-05-24T09:02:02,low,in_progress,Taxi,DRV10802,Mansour Al Owais,MO,Dubai Taxi Corporation,Lane Discipline,Jumeirah,yes,24,4.9,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT007063,2026-05-24T09:01:43,low,closed,Hourly Rental,DRV11082,Hamad Al Mansouri,HM,Al Naboodah Transport,Unauthorized Pickup,Mirdif,no,24,26.2,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT003864,2026-05-24T09:01:36,low,closed,Hourly Rental,DRV11188,Mahmoud Al Suwaidi,MS,Careem,Lane Discipline,Dubai Sports City,no,24,38.0,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT002019,2026-05-24T09:00:28,low,fined,Public Bus,DRV11046,Mohammed Al Maktoum,MM,Emirates Transport,Lane Discipline,Dubai Sports City,no,24,47.5,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT003074,2026-05-24T08:59:55,medium,in_progress,Hourly Rental,DRV11484,Mahmoud Al Maktoum,MM,Hala Rides,Mobile Phone Usage,Jumeirah,yes,12,1.9,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT004808,2026-05-24T08:58:43,medium,closed,School Bus,DRV11606,Adel Al Mazrouei,AM,School Transport Services,Route Deviation,Dubai Investment Park,yes,12,11.3,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT007430,2026-05-24T08:58:23,medium,in_progress,Taxi,DRV11278,Karim Al Suwaidi,KS,Arabia Taxi,Mobile Phone Usage,JBR,yes,12,4.3,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT004326,2026-05-24T08:57:56,low,closed,Taxi,DRV10384,Hassan Al Nuaimi,HN,Arabia Taxi,Red Light Violation,Business Bay,no,24,34.3,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT006668,2026-05-24T08:57:26,medium,new,Limousine & E-Hail,DRV11377,Fadi Al Awadhi,FA,Careem,Reckless Lane Change,Downtown Dubai,yes,12,3.1,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT006310,2026-05-24T08:57:15,medium,closed,Taxi,DRV12029,Hamad Al Falasi,HF,Dubai Taxi Corporation,Excessive Idling,Al Rashidiya,no,12,22.4,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT005488,2026-05-24T08:57:08,low,closed,Taxi,DRV10060,Karim Al Qassimi,KQ,Arabia Taxi,Unauthorized Pickup,JBR,no,24,26.1,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT002762,2026-05-24T08:56:30,medium,closed,Hourly Rental,DRV10798,Mohammed Al Maktoum,MM,Al Naboodah Transport,Red Light Violation,Downtown Dubai,no,12,14.0,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT007151,2026-05-24T08:55:42,medium,in_progress,Taxi,DRV11931,Ahmed Al Maktoum,AM,Cars Taxi,Unauthorized Stop,Al Barsha,yes,12,1.0,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT007214,2026-05-24T08:55:41,low,closed,Taxi,DRV11886,Rashid Al Naqbi,RN,Dubai Taxi Corporation,Unsafe Distance,Business Bay,no,24,29.8,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT002748,2026-05-24T08:55:30,high,new,Taxi,DRV11691,Ayman Al Mansouri,AM,Metro Taxi,Speeding (>20 km/h over),Jumeirah,yes,4,4.0,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT003826,2026-05-24T08:54:59,low,closed,Public Bus,DRV11653,Khalid Al Tayer,KT,Emirates Transport,Tampered Meter,Mirdif,yes,24,12.6,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT002757,2026-05-24T08:54:54,low,in_progress,Public Bus,DRV10227,Salim Al Hashimi,SH,RTA Public Buses,Red Light Violation,Al Barsha,yes,24,4.5,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT006676,2026-05-24T08:54:18,low,closed,Taxi,DRV10805,Ahmed Al Awadhi,AA,Arabia Taxi,Reckless Lane Change,Al Rashidiya,yes,24,23.7,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT004187,2026-05-24T08:54:16,high,closed,Limousine & E-Hail,DRV10867,Saeed Al Mazrouei,SM,Hala Rides,Lane Discipline,Business Bay,yes,4,1.5,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT003909,2026-05-24T08:53:36,low,new,Public Bus,DRV11477,Tariq Al Tayer,TT,Emirates Transport,Tampered Meter,JBR,yes,24,0.9,Smart Enforcement,OP020,Ayman Al Maktoum,AM,Junior Operator
ALT006548,2026-05-24T08:53:12,low,closed,Public Bus,DRV11123,Walid Al Suwaidi,WS,Emirates Transport,Unauthorized Stop,Deira,yes,24,12.7,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT008097,2026-05-24T08:52:49,medium,escalated,Taxi,DRV11352,Ibrahim Al Shamsi,IS,Arabia Taxi,Mobile Phone Usage,Deira,no,12,93.0,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT000871,2026-05-24T08:52:25,medium,closed,Marine,DRV11612,Ahmed Al Shamsi,AS,Dubai Marine Transport,Excessive Idling,Jumeirah,yes,12,11.7,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT000131,2026-05-24T08:52:20,low,escalated,Taxi,DRV10521,Sultan Al Tayer,ST,National Taxi,Speeding (>20 km/h over),Jebel Ali,no,24,67.0,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT003819,2026-05-24T08:51:20,medium,escalated,Taxi,DRV11678,Adel Al Maktoum,AM,Dubai Taxi Corporation,Unauthorized Stop,Mirdif,no,12,30.4,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT007205,2026-05-24T08:51:15,medium,escalated,Limousine & E-Hail,DRV11682,Fadi Al Nuaimi,FN,Hala Rides,Speeding (>20 km/h over),Al Rashidiya,no,12,53.6,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT001890,2026-05-24T08:49:43,medium,new,Taxi,DRV11115,Hassan Al Mazrouei,HM,National Taxi,Failure to Yield,Downtown Dubai,yes,12,3.6,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT002201,2026-05-24T08:49:18,low,in_progress,Hourly Rental,DRV10607,Salim Al Owais,SO,Hala Rides,Lane Discipline,Al Rashidiya,yes,24,7.5,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT007839,2026-05-24T08:49:05,medium,escalated,Public Bus,DRV12287,Tariq Al Falasi,TF,Emirates Transport,Tampered Meter,Silicon Oasis,no,12,42.6,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT008078,2026-05-24T08:48:03,low,new,Marine,DRV12027,Nasser Al Falasi,NF,Dubai Marine Transport,Excessive Idling,Deira,yes,24,2.7,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT005468,2026-05-24T08:47:44,low,in_progress,Taxi,DRV10021,Sultan Al Mansouri,SM,Citi Taxi,Mobile Phone Usage,Dubai Investment Park,yes,24,7.1,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT003339,2026-05-24T08:47:23,high,closed,Taxi,DRV12494,Hamad Al Qassimi,HQ,Dubai Taxi Corporation,Speeding (>20 km/h over),Al Quoz,no,4,7.3,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT002320,2026-05-24T08:46:56,high,in_progress,Taxi,DRV11807,Ziad Al Hammadi,ZH,Arabia Taxi,Reckless Lane Change,Al Barsha,no,4,9.1,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT006410,2026-05-24T08:44:55,low,fined,Taxi,DRV10157,Adel Al Awadhi,AA,Metro Taxi,Unsafe Distance,Al Qusais,no,24,47.5,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT007107,2026-05-24T08:44:41,low,closed,Hourly Rental,DRV11984,Nasser Al Mazrouei,NM,Hala Rides,Mobile Phone Usage,Downtown Dubai,no,24,32.4,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT007910,2026-05-24T08:42:33,high,escalated,Public Bus,DRV11597,Karim Al Nuaimi,KN,RTA Public Buses,Unsafe Distance,Downtown Dubai,no,4,33.0,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT000663,2026-05-24T08:41:56,medium,closed,Public Bus,DRV11719,Ayman Al Owais,AO,Emirates Transport,Tampered Meter,Mirdif,no,12,18.6,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT008107,2026-05-24T08:40:52,medium,in_progress,Marine,DRV12045,Adel Al Maktoum,AM,Dubai Marine Transport,Speeding (>20 km/h over),Dubai Sports City,yes,12,10.0,Smart Enforcement,OP020,Ayman Al Maktoum,AM,Junior Operator
ALT002897,2026-05-24T08:40:17,medium,new,Limousine & E-Hail,DRV10407,Walid Al Suwaidi,WS,Hala Rides,Unauthorized Stop,Jebel Ali,yes,12,1.0,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT007895,2026-05-24T08:40:08,low,closed,Public Bus,DRV10116,Ziad Al Nuaimi,ZN,RTA Public Buses,Red Light Violation,Dubai Marina,no,24,34.2,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT005728,2026-05-24T08:39:41,medium,closed,Public Bus,DRV10643,Walid Al Mansouri,WM,Emirates Transport,Tampered Meter,Deira,yes,12,4.0,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT005584,2026-05-24T08:39:34,medium,new,Taxi,DRV10581,Rashid Al Hammadi,RH,National Taxi,Lane Discipline,Dubai Investment Park,yes,12,2.7,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT005552,2026-05-24T08:38:19,low,closed,Hourly Rental,DRV11212,Adel Al Zaabi,AZ,Hala Rides,Lane Discipline,Dubai Sports City,no,24,24.1,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT006758,2026-05-24T08:38:00,low,closed,Taxi,DRV10192,Ibrahim Al Zaabi,IZ,Metro Taxi,Red Light Violation,Dubai Marina,no,24,48.6,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT000479,2026-05-24T08:33:39,low,closed,Taxi,DRV11508,Salim Al Falasi,SF,National Taxi,Excessive Idling,JBR,no,24,32.7,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT004231,2026-05-24T08:33:35,medium,in_progress,Public Bus,DRV11780,Marwan Al Falasi,MF,RTA Public Buses,Reckless Lane Change,Deira,yes,12,5.7,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT000509,2026-05-24T08:33:33,medium,closed,Marine,DRV11045,Nasser Al Suwaidi,NS,Dubai Marine Transport,Excessive Idling,Silicon Oasis,yes,12,6.2,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT006220,2026-05-24T08:33:18,low,fined,Hourly Rental,DRV12024,Bilal Al Maktoum,BM,Careem,Mobile Phone Usage,Deira,no,24,45.5,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT000628,2026-05-24T08:32:31,medium,closed,Taxi,DRV12355,Saeed Al Shamsi,SS,Citi Taxi,Unauthorized Pickup,Business Bay,no,12,20.4,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT001493,2026-05-24T08:31:25,medium,fined,Limousine & E-Hail,DRV10944,Fadi Al Suwaidi,FS,Yango Premium,Mobile Phone Usage,Downtown Dubai,no,12,31.5,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT000047,2026-05-24T08:30:23,medium,in_progress,Limousine & E-Hail,DRV11226,Khalid Al Zaabi,KZ,Yango Premium,Failure to Yield,JBR,yes,12,1.5,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT002726,2026-05-24T08:28:44,low,escalated,Taxi,DRV11748,Bilal Al Marri,BM,Arabia Taxi,Unauthorized Pickup,Al Quoz,no,24,92.5,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT000515,2026-05-24T08:28:18,low,closed,Public Bus,DRV12006,Hamad Al Hashimi,HH,Emirates Transport,Unauthorized Pickup,Al Barsha,no,24,48.0,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT001650,2026-05-24T08:28:02,medium,in_progress,Taxi,DRV11109,Tariq Al Suwaidi,TS,Metro Taxi,Unsafe Distance,Al Qusais,yes,12,6.9,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT004423,2026-05-24T08:26:23,low,in_progress,Limousine & E-Hail,DRV12466,Faisal Al Suwaidi,FS,Careem,Red Light Violation,Jebel Ali,yes,24,2.2,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT007219,2026-05-24T08:24:50,medium,new,Taxi,DRV12489,Mahmoud Al Shamsi,MS,Metro Taxi,Tampered Meter,Dubai Sports City,yes,12,3.3,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT004533,2026-05-24T08:24:43,medium,new,Limousine & E-Hail,DRV11532,Hassan Al Mansouri,HM,Yango Premium,Failure to Yield,Mirdif,yes,12,2.8,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT008313,2026-05-24T08:23:02,medium,closed,Limousine & E-Hail,DRV10012,Adel Al Nuaimi,AN,Genie Limousine,Unsafe Distance,JBR,yes,12,11.4,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT002777,2026-05-24T08:22:55,low,new,Taxi,DRV11298,Salim Al Zaabi,SZ,National Taxi,Excessive Idling,Downtown Dubai,yes,24,0.9,Public Transit Unit,OP016,Mansour Al Zaabi,MZ,Junior Operator
ALT003279,2026-05-24T08:22:26,low,closed,Hourly Rental,DRV11966,Hassan Al Awadhi,HA,Hala Rides,Unauthorized Stop,Business Bay,yes,24,21.4,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT007071,2026-05-24T08:21:33,low,closed,Taxi,DRV11365,Karim Al Owais,KO,Arabia Taxi,Red Light Violation,Deira,yes,24,23.2,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT007983,2026-05-24T08:20:06,high,in_progress,Public Bus,DRV11238,Mansour Al Nuaimi,MN,Emirates Transport,Unauthorized Pickup,Al Barsha,yes,4,3.1,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT001550,2026-05-24T08:18:54,medium,in_progress,Limousine & E-Hail,DRV12240,Salim Al Hammadi,SH,Hala Rides,Mobile Phone Usage,Business Bay,yes,12,8.8,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT002801,2026-05-24T08:18:27,medium,closed,Limousine & E-Hail,DRV11743,Salim Al Hammadi,SH,Genie Limousine,Tampered Meter,Dubai Investment Park,no,12,22.5,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT005364,2026-05-24T08:17:27,low,closed,Hourly Rental,DRV11530,Adel Al Naqbi,AN,Hala Rides,Unauthorized Stop,JBR,no,24,112.8,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT006568,2026-05-24T08:15:31,medium,closed,Taxi,DRV11357,Sultan Al Suwaidi,SS,Arabia Taxi,Unauthorized Pickup,Dubai Sports City,no,12,15.4,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT007444,2026-05-24T08:15:11,low,fined,Taxi,DRV10036,Marwan Al Nuaimi,MN,Cars Taxi,Mobile Phone Usage,Al Rashidiya,yes,24,6.1,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT001639,2026-05-24T08:15:08,low,closed,School Bus,DRV10397,Ayman Al Zaabi,AZ,School Transport Services,Reckless Lane Change,Mirdif,no,24,36.9,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
