alert_id,timestamp,alert_type,alert_label,severity,state,source,category,driver_name,driver_initials,driver_company,vehicle_plate,zone,location,speed_kmh,ai_recommendation,duplicated
TRG000181,2026-05-24T12:58:29,harsh,Harsh Driving,medium,open,MNVR,Limousine & E-Hail,Carlos Bailey,CB,Yango Premium,DXB-L-23060,Dubai Investment Park,Schoolzone Rd,71,Log for end-of-shift review,no
TRG000746,2026-05-24T12:58:21,fatigue,Driver Fatigue,high,acknowledged,MNVR,Hourly Rental,Sven Peters,SP,Hala Rides,DXB-A-54852,Al Rashidiya,Nadd Al Hamar Rd,,Route to nearest rest stop,no
TRG000280,2026-05-24T12:57:39,distraction,Driver Distraction,high,open,MNVR,Taxi,William Perry,WP,Dubai Taxi Corporation,DXB-D-96984,Al Quoz,Al Asayel Street,,"Acknowledge — minor, log only",no
TRG000307,2026-05-24T12:57:31,fatigue,Driver Fatigue,high,open,MNVR,Marine,Jack Greene,JG,Dubai Marine Transport,MAR-331,Downtown Dubai,Financial Center Rd,,Route to nearest rest stop,no
TRG002172,2026-05-24T12:56:37,distraction,Driver Distraction,low,open,MNVR,Public Bus,Luca Palmer,LP,RTA Public Buses,DXB-B-1540,Jebel Ali,Sheikh Zayed Road,,Send live coaching prompt to driver,no
TRG000064,2026-05-24T12:56:18,harsh,Harsh Driving,medium,acknowledged,MNVR,Marine,Johan Gibson,JG,Dubai Marine Transport,MAR-515,JBR,The Walk,78,Log for end-of-shift review,no
TRG000710,2026-05-24T12:56:10,fatigue,Driver Fatigue,high,open,MNVR,Limousine & E-Hail,Luca Campbell,LC,Uber Fleet,DXB-P-74518,Jumeirah,Jumeirah Beach Road,,Route to nearest rest stop,no
TRG002320,2026-05-24T12:56:09,harsh,Harsh Driving,medium,open,MNVR,Taxi,Pavel Barnes,PB,Arabia Taxi,DXB-E-43282,Silicon Oasis,Wadi Al Safa St,64,Send to Stafteesh for fine assessment,no
TRG001624,2026-05-24T12:56:06,signal,No Signal,high,acknowledged,MNVR,Limousine & E-Hail,David West,DW,Hala Rides,DXB-P-79122,Business Bay,Bay Avenue,,Re-establish GPS handshake,no
TRG001643,2026-05-24T12:54:43,camera,Camera Disconnection,high,open,DS/Teams,School Bus,Marco Palmer,MP,Emirates Transport,DXB-S-3042,Jebel Ali,Jebel Ali Free Zone,,Dispatch field tech — recurring issue,no
TRG000115,2026-05-24T12:52:51,distraction,Driver Distraction,medium,fined,MNVR,Taxi,Ivan Ward,IW,Citi Taxi,DXB-E-45893,Business Bay,Marasi Drive,,"Acknowledge — minor, log only",no
TRG001585,2026-05-24T12:52:22,distraction,Driver Distraction,low,closed,MNVR,Taxi,Viktor Harper,VH,Metro Taxi,DXB-C-97205,Jebel Ali,Ibn Battuta Road,,"Acknowledge — minor, log only",no
TRG001481,2026-05-24T12:51:49,camera,Camera Disconnection,low,open,DS/Teams,Taxi,William Henderson,WH,Dubai Taxi Corporation,DXB-G-14410,Business Bay,Al Abraj Street,,Run firmware reset remotely,no
TRG002397,2026-05-24T12:51:41,signal,No Signal,low,closed,MNVR,Taxi,Mateo Nelson,MN,Metro Taxi,DXB-K-84735,Dubai Marina,Sheikh Zayed Rd Junction,,Re-establish GPS handshake,no
TRG002328,2026-05-24T12:50:59,harsh,Harsh Driving,high,acknowledged,ETMP,Taxi,Emil Riley,ER,Citi Taxi,DXB-Q-27077,Jebel Ali,Ibn Battuta Road,117,Issue coaching alert to driver,no
TRG001842,2026-05-24T12:50:29,camera,Camera Disconnection,high,closed,MNVR,Taxi,Harry Kennedy,HK,Dubai Taxi Corporation,DXB-C-35582,Jumeirah,Al Wasl Road,,Run firmware reset remotely,no
TRG001049,2026-05-24T12:50:00,idling,Idling,low,closed,DS/Teams,School Bus,Erik Ross,ER,Emirates Transport,DXB-S-2576,Al Rashidiya,Rashidiya Metro Rd,,Auto-close — under 5min,no
TRG002658,2026-05-24T12:49:59,idling,Idling,low,open,ETMP,Public Bus,Carlos Watson,CW,Emirates Transport,DXB-B-3396,Al Barsha,Mall of the Emirates,,Send efficiency reminder to driver,no
TRG001032,2026-05-24T12:49:23,idling,Idling,low,open,MNVR,Public Bus,Henri Shaw,HS,RTA Public Buses,DXB-B-4907,Downtown Dubai,Sheikh Mohammed Bin Rashid Blvd,,Send efficiency reminder to driver,no
TRG000098,2026-05-24T12:49:08,harsh,Harsh Driving,medium,investigation,DS/Teams,Taxi,Wei Clark,WC,Arabia Taxi,DXB-J-81862,Dubai Sports City,Sports City Boulevard,80,Escalate to safety review board,no
TRG002307,2026-05-24T12:48:44,distraction,Driver Distraction,high,open,ETMP,Public Bus,Johan Stewart,JS,Emirates Transport,DXB-B-9559,Dubai Investment Park,Schoolzone Rd,,Schedule supervisor review,no
TRG002334,2026-05-24T12:48:03,idling,Idling,medium,stafteesh,DS/Teams,Hourly Rental,Takeshi Walker,TW,Hala Rides,DXB-R-68489,Business Bay,Bay Avenue,,Flag for daily review,no
TRG001404,2026-05-24T12:47:54,harsh,Harsh Driving,medium,fined,DS/Teams,Limousine & E-Hail,Ming Warren,MW,Yango Premium,DXB-L-93903,Silicon Oasis,Sheikh Mohammed Bin Zayed Rd,76,Log for end-of-shift review,no
TRG000391,2026-05-24T12:47:14,signal,No Signal,low,stafteesh,DS/Teams,Limousine & E-Hail,Matteo Carroll,MC,Uber Fleet,DXB-P-68186,Jebel Ali,Sheikh Zayed Road,,Auto-resolve when signal restored,no
TRG000201,2026-05-24T12:45:08,signal,No Signal,low,open,DS/Teams,Public Bus,Sergei Rivera,SR,RTA Public Buses,DXB-B-3489,JBR,The Walk,,Re-establish GPS handshake,no
TRG001625,2026-05-24T12:45:01,harsh,Harsh Driving,medium,acknowledged,MNVR,Taxi,Chidi Perry,CP,Dubai Taxi Corporation,DXB-J-83878,Al Qusais,Damascus Street,68,Escalate to safety review board,no
TRG001086,2026-05-24T12:44:57,signal,No Signal,low,stafteesh,MNVR,School Bus,James White,JW,School Transport Services,DXB-S-1387,Al Barsha,Al Barsha Road,,Acknowledge — temporary blackout zone,no
TRG000278,2026-05-24T12:44:56,harsh,Harsh Driving,high,open,MNVR,Public Bus,David West,DW,RTA Public Buses,DXB-B-4657,Silicon Oasis,Sheikh Mohammed Bin Zayed Rd,83,Issue coaching alert to driver,no
TRG002281,2026-05-24T12:44:32,signal,No Signal,medium,fined,DS/Teams,Public Bus,Michael Price,MP,Emirates Transport,DXB-B-1161,JBR,The Walk,,Dispatch tech if persistent >15min,no
TRG001847,2026-05-24T12:44:19,fatigue,Driver Fatigue,high,closed,MNVR,Taxi,Charles Gray,CG,Metro Taxi,DXB-L-51406,Al Quoz,Al Meydan Road,,Confirm with supervisor & monitor,no
TRG001253,2026-05-24T12:43:17,fatigue,Driver Fatigue,medium,closed,DS/Teams,School Bus,Michael Walker,MW,Emirates Transport,DXB-S-6820,Business Bay,Business Bay Crossing,,Confirm with supervisor & monitor,no
TRG000961,2026-05-24T12:42:19,idling,Idling,low,open,DS/Teams,Limousine & E-Hail,Oliver Wallace,OW,Careem,DXB-I-78809,Dubai Sports City,Sports City Boulevard,,Flag for daily review,no
TRG000676,2026-05-24T12:42:13,distraction,Driver Distraction,low,open,MNVR,Hourly Rental,Edward Warren,EW,Hala Rides,DXB-P-42313,Deira,Al Rigga Road,,Issue formal warning — 2nd offense,no
TRG002608,2026-05-24T12:41:56,idling,Idling,medium,closed,MNVR,Taxi,Paul Hart,PH,Citi Taxi,DXB-D-15253,JBR,The Walk,,Auto-close — under 5min,no
TRG001611,2026-05-24T12:40:59,harsh,Harsh Driving,low,acknowledged,MNVR,School Bus,Hans Ward,HW,School Transport Services,DXB-S-2338,Downtown Dubai,Financial Center Rd,43,Escalate to safety review board,no
TRG000889,2026-05-24T12:40:53,idling,Idling,low,fined,DS/Teams,Hourly Rental,Mateo Harrison,MH,Careem,DXB-P-16120,Al Barsha,Al Barsha Road,,Flag for daily review,yes
TRG002017,2026-05-24T12:40:40,fatigue,Driver Fatigue,low,closed,DS/Teams,Taxi,Arthur Richardson,AR,Citi Taxi,DXB-D-73157,Business Bay,Bay Avenue,,Route to nearest rest stop,no
TRG001266,2026-05-24T12:40:32,idling,Idling,medium,stafteesh,ETMP,Marine,Stefan Peters,SP,Dubai Marine Transport,MAR-432,Business Bay,Business Bay Crossing,,Flag for daily review,no
TRG000907,2026-05-24T12:40:30,harsh,Harsh Driving,high,acknowledged,DS/Teams,Public Bus,Peter Hughes,PH,Emirates Transport,DXB-B-7422,Mirdif,Mirdif City Centre Rd,138,Escalate to safety review board,no
TRG001613,2026-05-24T12:39:29,distraction,Driver Distraction,low,open,ETMP,Hourly Rental,Gabriel Green,GG,Hala Rides,DXB-H-80543,Silicon Oasis,Wadi Al Safa St,,Send live coaching prompt to driver,yes
TRG001546,2026-05-24T12:39:10,idling,Idling,medium,closed,MNVR,Taxi,Niko Powell,NP,Citi Taxi,DXB-P-94019,Deira,Baniyas Square,,Acknowledge — within tolerance,no
TRG001374,2026-05-24T12:39:07,harsh,Harsh Driving,medium,closed,ETMP,Taxi,Sergei Mills,SM,Metro Taxi,DXB-I-29831,Jumeirah,Jumeirah Beach Road,68,Log for end-of-shift review,no
TRG000339,2026-05-24T12:38:43,signal,No Signal,medium,stafteesh,ETMP,Taxi,Emil Bennett,EB,Metro Taxi,DXB-F-75555,Deira,Baniyas Square,,Dispatch tech if persistent >15min,no
TRG000599,2026-05-24T12:38:41,fatigue,Driver Fatigue,low,open,MNVR,Taxi,Marco Diaz,MD,Dubai Taxi Corporation,DXB-P-65221,Silicon Oasis,Sheikh Mohammed Bin Zayed Rd,,Route to nearest rest stop,no
TRG000916,2026-05-24T12:38:41,fatigue,Driver Fatigue,high,investigation,MNVR,Taxi,Johan Adams,JA,Metro Taxi,DXB-I-49683,Dubai Sports City,Sports City Boulevard,,Route to nearest rest stop,no
TRG001671,2026-05-24T12:38:10,camera,Camera Disconnection,high,open,DS/Teams,Marine,George Boyd,GB,Dubai Marine Transport,MAR-842,Jumeirah,Jumeirah Beach Road,,Dispatch field tech — recurring issue,no
TRG002214,2026-05-24T12:37:35,fatigue,Driver Fatigue,high,open,MNVR,Taxi,Wei Franklin,WF,National Taxi,DXB-F-46497,Downtown Dubai,Financial Center Rd,,Instruct driver to take mandatory break,no
TRG000247,2026-05-24T12:37:08,fatigue,Driver Fatigue,high,closed,DS/Teams,Public Bus,Sanjay Grant,SG,RTA Public Buses,DXB-B-3491,Dubai Marina,Marina Walk,,Override dispatch — pull from rotation,no
TRG001465,2026-05-24T12:35:50,signal,No Signal,high,escalated,DS/Teams,Hourly Rental,Sven Brooks,SB,Careem,DXB-J-12839,Al Rashidiya,Rashidiya Metro Rd,,Auto-resolve when signal restored,no
TRG001492,2026-05-24T12:35:49,fatigue,Driver Fatigue,high,acknowledged,MNVR,Limousine & E-Hail,Pavel Barnes,PB,Uber Fleet,DXB-F-22028,Business Bay,Marasi Drive,,Override dispatch — pull from rotation,no
TRG002494,2026-05-24T12:35:06,signal,No Signal,medium,closed,MNVR,Limousine & E-Hail,Luca Perry,LP,Careem,DXB-J-68177,Dubai Sports City,Sports City Boulevard,,Auto-resolve when signal restored,no
TRG001471,2026-05-24T12:33:49,signal,No Signal,medium,closed,MNVR,Taxi,Arthur Carter,AC,Arabia Taxi,DXB-S-96976,Mirdif,Mirdif City Centre Rd,,Dispatch tech if persistent >15min,no
TRG000565,2026-05-24T12:33:08,harsh,Harsh Driving,low,open,ETMP,Taxi,Charles Peterson,CP,Dubai Taxi Corporation,DXB-C-10624,JBR,Jumeirah Beach Residence,63,Log for end-of-shift review,no
TRG001045,2026-05-24T12:32:14,signal,No Signal,low,acknowledged,MNVR,Taxi,Stefan Coleman,SC,Dubai Taxi Corporation,DXB-E-40099,Al Qusais,Damascus Street,,Auto-resolve when signal restored,no
TRG000198,2026-05-24T12:31:54,fatigue,Driver Fatigue,high,closed,MNVR,Limousine & E-Hail,Johan Alexander,JA,Genie Limousine,DXB-H-83950,Downtown Dubai,Mohammed Bin Rashid Blvd,,Confirm with supervisor & monitor,no
TRG001959,2026-05-24T12:31:26,harsh,Harsh Driving,high,open,ETMP,Taxi,Felix Price,FP,Arabia Taxi,DXB-E-58481,Al Barsha,Mall of the Emirates,115,Log for end-of-shift review,no
TRG002327,2026-05-24T12:31:12,distraction,Driver Distraction,medium,closed,DS/Teams,Public Bus,Hugo Riley,HR,Emirates Transport,DXB-B-4126,Business Bay,Marasi Drive,,"Acknowledge — minor, log only",no
TRG002422,2026-05-24T12:31:06,harsh,Harsh Driving,high,open,DS/Teams,Limousine & E-Hail,Rohan Knight,RK,Yango Premium,DXB-S-58435,Jebel Ali,Ibn Battuta Road,130,Log for end-of-shift review,no
TRG000333,2026-05-24T12:30:48,harsh,Harsh Driving,medium,open,DS/Teams,Public Bus,Kwame Porter,KP,Emirates Transport,DXB-B-8857,Al Quoz,Al Meydan Road,90,Escalate to safety review board,no
TRG002506,2026-05-24T12:30:13,distraction,Driver Distraction,high,acknowledged,DS/Teams,Taxi,Arjun West,AW,Metro Taxi,DXB-R-84305,Business Bay,Bay Avenue,,Issue formal warning — 2nd offense,no
TRG001090,2026-05-24T12:30:04,idling,Idling,low,closed,ETMP,Hourly Rental,Rohan Gonzales,RG,Hala Rides,DXB-M-64421,Al Rashidiya,Airport Road,,Flag for daily review,yes
TRG001550,2026-05-24T12:29:36,harsh,Harsh Driving,medium,closed,MNVR,Hourly Rental,Pablo Evans,PE,Careem,DXB-D-56313,Jumeirah,Jumeirah Beach Road,73,Issue coaching alert to driver,no
TRG000731,2026-05-24T12:29:35,idling,Idling,low,acknowledged,DS/Teams,Taxi,Ming Perry,MP,Cars Taxi,DXB-D-60527,Deira,Baniyas Square,,Acknowledge — within tolerance,no
TRG002448,2026-05-24T12:28:47,signal,No Signal,medium,closed,MNVR,Taxi,Ivan Mason,IM,Cars Taxi,DXB-B-58170,Al Qusais,Al Nahda Road,,Acknowledge — temporary blackout zone,no
TRG002641,2026-05-24T12:28:44,signal,No Signal,high,open,DS/Teams,Hourly Rental,Felix Phillips,FP,Al Naboodah Transport,DXB-B-37583,Business Bay,Business Bay Crossing,,Acknowledge — temporary blackout zone,no
TRG001990,2026-05-24T12:28:34,harsh,Harsh Driving,medium,acknowledged,ETMP,Taxi,Henri Palmer,HP,Dubai Taxi Corporation,DXB-A-34325,Dubai Marina,Sheikh Zayed Rd Junction,73,Send to Stafteesh for fine assessment,no
TRG000896,2026-05-24T12:27:55,signal,No Signal,low,closed,MNVR,Limousine & E-Hail,Charles Campbell,CC,Uber Fleet,DXB-T-52462,Al Qusais,Al Nahda Road,,Auto-resolve when signal restored,no
TRG000566,2026-05-24T12:26:23,idling,Idling,low,closed,DS/Teams,Limousine & E-Hail,Peter Franklin,PF,Genie Limousine,DXB-S-42021,Silicon Oasis,Sheikh Mohammed Bin Zayed Rd,,Send efficiency reminder to driver,no
TRG002522,2026-05-24T12:26:11,distraction,Driver Distraction,low,stafteesh,MNVR,Taxi,Viktor Harper,VH,Arabia Taxi,DXB-R-25091,Dubai Sports City,Hessa Street,,Issue formal warning — 2nd offense,no
TRG000906,2026-05-24T12:24:43,harsh,Harsh Driving,high,open,MNVR,Taxi,Hiroshi Ross,HR,National Taxi,DXB-L-28445,Al Qusais,Al Nahda Road,118,Send to Stafteesh for fine assessment,no
TRG002431,2026-05-24T12:23:58,idling,Idling,low,closed,MNVR,Limousine & E-Hail,Ming Warren,MW,Yango Premium,DXB-H-22455,Jebel Ali,Jebel Ali Free Zone,,Acknowledge — within tolerance,no
TRG001397,2026-05-24T12:23:25,distraction,Driver Distraction,medium,open,DS/Teams,Public Bus,Julian Lane,JL,Emirates Transport,DXB-B-4429,Jebel Ali,Ibn Battuta Road,,Issue formal warning — 2nd offense,no
TRG000949,2026-05-24T12:22:53,fatigue,Driver Fatigue,high,stafteesh,MNVR,Taxi,Bruno Bailey,BB,Dubai Taxi Corporation,DXB-F-64529,Downtown Dubai,Burj Khalifa Blvd,,Override dispatch — pull from rotation,no
TRG001338,2026-05-24T12:21:56,idling,Idling,medium,acknowledged,MNVR,Public Bus,Leon Turner,LT,Emirates Transport,DXB-B-1848,Jumeirah,Jumeirah Beach Road,,Acknowledge — within tolerance,no
TRG002532,2026-05-24T12:20:25,harsh,Harsh Driving,medium,open,MNVR,Hourly Rental,Michael Price,MP,Careem,DXB-R-55333,JBR,The Beach Promenade,74,Escalate to safety review board,no
TRG001108,2026-05-24T12:18:30,signal,No Signal,low,closed,ETMP,Public Bus,Pablo Lawrence,PL,Emirates Transport,DXB-B-4248,Dubai Marina,Sheikh Zayed Rd Junction,,Auto-resolve when signal restored,no
TRG000572,2026-05-24T12:17:52,camera,Camera Disconnection,high,closed,MNVR,School Bus,Henry Myers,HM,Emirates Transport,DXB-S-3392,Mirdif,Algeria Street,,Escalate to fleet maintenance,no
TRG000479,2026-05-24T12:17:11,camera,Camera Disconnection,high,closed,MNVR,Taxi,George Smith,GS,Dubai Taxi Corporation,DXB-T-54341,Jumeirah,Jumeirah Beach Road,,Dispatch field tech — recurring issue,no
TRG002241,2026-05-24T12:16:40,harsh,Harsh Driving,high,open,DS/Teams,Limousine & E-Hail,Mateo Cooper,MC,Uber Fleet,DXB-R-25423,Business Bay,Bay Avenue,123,Send to Stafteesh for fine assessment,no
TRG000320,2026-05-24T12:16:31,distraction,Driver Distraction,high,closed,ETMP,Limousine & E-Hail,Tomas Ramirez,TR,Uber Fleet,DXB-N-76961,Downtown Dubai,Mohammed Bin Rashid Blvd,,Send live coaching prompt to driver,no
TRG001852,2026-05-24T12:16:23,harsh,Harsh Driving,low,open,DS/Teams,Marine,Jack Wright,JW,Dubai Marine Transport,MAR-791,Jebel Ali,Jebel Ali Free Zone,47,Send to Stafteesh for fine assessment,no
TRG002705,2026-05-24T12:14:14,harsh,Harsh Driving,low,closed,MNVR,Marine,Rohan Wilson,RW,Dubai Marine Transport,MAR-153,Dubai Marina,King Salman Bin Abdulaziz Al Saud St,67,Send to Stafteesh for fine assessment,no
TRG001776,2026-05-24T12:13:43,fatigue,Driver Fatigue,medium,fined,MNVR,Taxi,Ming Perry,MP,Metro Taxi,DXB-P-13226,Business Bay,Business Bay Crossing,,Route to nearest rest stop,no
TRG000590,2026-05-24T12:13:32,distraction,Driver Distraction,high,closed,DS/Teams,Taxi,Gabriel Green,GG,Metro Taxi,DXB-G-41963,Dubai Marina,Al Marsa Street,,Schedule supervisor review,yes
TRG002547,2026-05-24T12:12:32,fatigue,Driver Fatigue,low,investigation,ETMP,Limousine & E-Hail,Lucas Gibson,LG,Genie Limousine,DXB-Q-58198,Downtown Dubai,Mohammed Bin Rashid Blvd,,Confirm with supervisor & monitor,yes
TRG002769,2026-05-24T12:12:09,fatigue,Driver Fatigue,low,closed,MNVR,Marine,Diego Campbell,DC,Dubai Marine Transport,MAR-906,Dubai Marina,Al Marsa Street,,Instruct driver to take mandatory break,no
TRG001818,2026-05-24T12:10:49,harsh,Harsh Driving,high,open,DS/Teams,School Bus,Michael Hudson,MH,Emirates Transport,DXB-S-2636,Downtown Dubai,Burj Khalifa Blvd,95,Escalate to safety review board,no
TRG002688,2026-05-24T12:10:05,distraction,Driver Distraction,low,open,MNVR,Public Bus,Marco Foster,MF,RTA Public Buses,DXB-B-1371,Mirdif,Tripoli Street,,Issue formal warning — 2nd offense,no
TRG001300,2026-05-24T12:08:48,harsh,Harsh Driving,high,stafteesh,MNVR,Taxi,Hiroshi Ross,HR,Metro Taxi,DXB-F-16952,Dubai Marina,Al Marsa Street,105,Escalate to safety review board,no
TRG001685,2026-05-24T12:07:48,distraction,Driver Distraction,high,open,DS/Teams,Limousine & E-Hail,Erik Price,EP,Genie Limousine,DXB-K-62998,Downtown Dubai,Burj Khalifa Blvd,,Schedule supervisor review,no
TRG001698,2026-05-24T12:07:45,signal,No Signal,medium,investigation,MNVR,Taxi,Pablo Evans,PE,Dubai Taxi Corporation,DXB-E-27348,Dubai Sports City,Els Club Rd,,Re-establish GPS handshake,no
TRG000416,2026-05-24T12:06:47,harsh,Harsh Driving,medium,acknowledged,MNVR,Taxi,Bruno Payne,BP,Citi Taxi,DXB-D-70235,Dubai Investment Park,Schoolzone Rd,76,Escalate to safety review board,no
TRG002797,2026-05-24T12:06:04,fatigue,Driver Fatigue,medium,closed,DS/Teams,Hourly Rental,George Murphy,GM,Hala Rides,DXB-J-82709,Silicon Oasis,Wadi Al Safa St,,Route to nearest rest stop,no
TRG002783,2026-05-24T12:05:52,distraction,Driver Distraction,medium,open,DS/Teams,Taxi,Edward Sanders,ES,Dubai Taxi Corporation,DXB-C-79210,Al Quoz,Al Meydan Road,,Schedule supervisor review,no
TRG000578,2026-05-24T12:04:41,harsh,Harsh Driving,low,acknowledged,MNVR,Limousine & E-Hail,Arthur Richardson,AR,Genie Limousine,DXB-C-47130,Business Bay,Marasi Drive,67,Send to Stafteesh for fine assessment,no
TRG000126,2026-05-24T12:03:48,fatigue,Driver Fatigue,high,investigation,MNVR,School Bus,Mateo Powell,MP,Emirates Transport,DXB-S-5689,Downtown Dubai,Sheikh Mohammed Bin Rashid Blvd,,Instruct driver to take mandatory break,no
TRG002555,2026-05-24T12:03:41,fatigue,Driver Fatigue,high,open,DS/Teams,School Bus,Felix Ramos,FR,School Transport Services,DXB-S-3205,Downtown Dubai,Sheikh Mohammed Bin Rashid Blvd,,Confirm with supervisor & monitor,no
TRG001145,2026-05-24T12:03:36,distraction,Driver Distraction,medium,closed,MNVR,Taxi,David West,DW,Cars Taxi,DXB-E-59498,JBR,The Beach Promenade,,"Acknowledge — minor, log only",no
TRG001679,2026-05-24T12:03:36,idling,Idling,low,stafteesh,DS/Teams,Taxi,Sergei Mills,SM,Citi Taxi,DXB-C-55501,Al Barsha,Sheikh Zayed Road,,Flag for daily review,no
TRG001186,2026-05-24T12:03:30,signal,No Signal,high,stafteesh,DS/Teams,Limousine & E-Hail,Peter Peterson,PP,Genie Limousine,DXB-S-13255,Dubai Marina,Marina Walk,,Dispatch tech if persistent >15min,no
TRG001125,2026-05-24T12:03:19,signal,No Signal,medium,closed,ETMP,Taxi,Oscar Greene,OG,Cars Taxi,DXB-S-16830,Mirdif,Tripoli Street,,Dispatch tech if persistent >15min,no
TRG001113,2026-05-24T12:01:17,distraction,Driver Distraction,high,closed,DS/Teams,Public Bus,Hans Taylor,HT,Emirates Transport,DXB-B-7354,Deira,Al Maktoum Road,,"Acknowledge — minor, log only",no
TRG001264,2026-05-24T12:00:40,fatigue,Driver Fatigue,high,closed,MNVR,Limousine & E-Hail,Sven Brooks,SB,Genie Limousine,DXB-Q-89762,Al Rashidiya,Nadd Al Hamar Rd,,Override dispatch — pull from rotation,no
TRG002644,2026-05-24T12:00:26,signal,No Signal,high,acknowledged,MNVR,Taxi,Johan Adams,JA,Dubai Taxi Corporation,DXB-C-81511,Dubai Marina,Marina Walk,,Re-establish GPS handshake,yes
TRG000811,2026-05-24T12:00:22,fatigue,Driver Fatigue,high,closed,DS/Teams,Taxi,Henry Cole,HC,Arabia Taxi,DXB-K-51959,Dubai Marina,Al Marsa Street,,Instruct driver to take mandatory break,no
TRG002475,2026-05-24T12:00:09,fatigue,Driver Fatigue,high,closed,MNVR,Taxi,Sven Campbell,SC,Dubai Taxi Corporation,DXB-O-63189,Business Bay,Bay Avenue,,Instruct driver to take mandatory break,no
TRG000960,2026-05-24T11:59:16,signal,No Signal,high,stafteesh,DS/Teams,Public Bus,Luca Wright,LW,RTA Public Buses,DXB-B-2487,Dubai Marina,Marina Walk,,Acknowledge — temporary blackout zone,no
TRG001062,2026-05-24T11:59:08,harsh,Harsh Driving,high,open,MNVR,Public Bus,Stefan Perry,SP,RTA Public Buses,DXB-B-2739,Dubai Sports City,Hessa Street,109,Issue coaching alert to driver,no
